0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, class
0, 11, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 19, 0, 17, 0, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 14, 0, 31, 77, 32, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 31, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 123, 0, 91, 0, 0, 19, 0, 70, 0, 0, 15, 0, 0, 1, 70, 0, 188, 459, 159, 46, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 24, 0, 6, 0, 0, 0, 169, 0, 1, 111, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 9, 23, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 33, 64, 33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 12, 0, 7, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 4, 0, 13, 25, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 16, 0, 11, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 6, 0, 13, 32, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 12, 29, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 10, 22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 27, 58, 28, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 10, 25, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 141, 0, 102, 0, 0, 19, 0, 82, 0, 0, 15, 0, 0, 2, 82, 0, 191, 517, 167, 49, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 24, 0, 2, 0, 0, 0, 192, 0, 1, 121, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 16, 50, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 19, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 19, 0, 12, 0, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 10, 0, 15, 42, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 12, 31, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 10, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 28, 53, 27, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 19, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 21, 0, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20, 0, 34, 91, 33, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 46, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 10, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 6, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 11, 36, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 17, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 3, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 15, 0, 15, 0, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 14, 0, 8, 56, 13, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 18, 0, 14, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 10, 0, 19, 59, 23, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 22, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14, 0, 14, 0, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 14, 0, 11, 55, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 7, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 150, 0, 111, 0, 0, 19, 0, 82, 0, 0, 21, 0, 0, 2, 82, 0, 202, 486, 169, 50, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 22, 0, 4, 0, 0, 0, 189, 0, 1, 111, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 12, 35, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 3, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 0, 11, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 10, 0, 8, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 23, 0, 15, 0, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 10, 0, 14, 41, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 3, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 15, 0, 10, 0, 0, 0, 0, 8, 0, 0, 6, 0, 0, 0, 8, 0, 4, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0, 34, 68, 33, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 13, 24, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 25, 0, 15, 0, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 10, 0, 12, 45, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 117, 0, 81, 0, 0, 19, 0, 54, 0, 0, 14, 0, 0, 1, 54, 0, 164, 417, 155, 46, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 20, 0, 2, 0, 0, 0, 134, 0, 1, 100, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 128, 0, 92, 0, 0, 20, 0, 76, 0, 0, 13, 0, 0, 1, 76, 0, 181, 478, 153, 58, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 22, 0, 10, 0, 0, 0, 179, 0, 1, 112, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 12, 44, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 13, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 84, 274, 0, 0, 8, 3, 4, 0, 0, 0, 0, 0, 25, 0, 173, 0, 142, 0, 0, 14, 0, 116, 0, 0, 21, 0, 0, 1, 116, 0, 487, 657, 345, 322, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 270, 0, 0, 0, 262, 0, 2, 393, 0, 0, 0, 0, 0, 0, 0, 12, p03011
0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 26, 0, 20, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 10, 0, 22, 51, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 18, 0, 18, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18, 0, 34, 80, 32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 42, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 38, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 123, 0, 83, 0, 0, 21, 0, 64, 0, 0, 21, 0, 0, 2, 64, 0, 199, 440, 167, 50, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 24, 0, 6, 0, 0, 0, 156, 0, 1, 112, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 13, 23, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 14, 41, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 8, 27, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 23, 56, 26, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 24, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 5, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 25, 0, 18, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 12, 0, 16, 51, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 28, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 18, 0, 16, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 8, 0, 22, 48, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 5, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 7, 30, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 11, 24, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 12, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 14, 0, 14, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14, 0, 32, 77, 31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 33, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 11, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 10, 38, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 13, 28, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 37, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 133, 0, 99, 0, 0, 20, 0, 74, 0, 0, 16, 0, 0, 1, 74, 0, 182, 472, 159, 48, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 24, 0, 2, 0, 0, 0, 176, 0, 1, 111, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 12, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 19, 0, 16, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 10, 0, 28, 66, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 23, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 39, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 142, 0, 107, 0, 0, 17, 0, 78, 2, 0, 21, 0, 0, 2, 78, 0, 188, 511, 175, 47, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 20, 0, 4, 0, 0, 0, 191, 1, 1, 119, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0, 28, 63, 29, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 27, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 13, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 27, 30, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 9, 23, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 13, 27, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 24, 0, 17, 0, 0, 0, 0, 12, 0, 0, 2, 0, 0, 0, 12, 0, 31, 68, 32, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 27, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 22, 0, 16, 0, 0, 0, 0, 14, 0, 0, 4, 0, 0, 0, 14, 0, 35, 83, 35, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 32, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 18, 0, 13, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 8, 0, 9, 42, 15, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0, 32, 70, 33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 28, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 12, 36, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 14, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 56, 129, 0, 0, 5, 3, 4, 0, 0, 0, 0, 0, 5, 0, 74, 0, 74, 0, 0, 4, 0, 64, 1, 0, 4, 0, 0, 0, 64, 0, 183, 327, 184, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 52, 0, 0, 0, 149, 0, 2, 102, 0, 0, 0, 0, 0, 0, 0, 10, p03011
0, 13, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 77, 0, 67, 0, 0, 4, 0, 38, 16, 0, 17, 0, 1, 2, 38, 0, 43, 203, 81, 19, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, p03011
0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, p03011
